,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
244,"frozenset({'chol_High', 'thalch_Normal'})",frozenset({'sex_Male'}),0.36182902584493043,0.9025844930417495,0.3220675944333996,0.8901098901098901,0.9861790192186668,1.0,-0.004513673426636999,0.8864811133200793,-0.021488785187415337,0.3417721518987342,-0.12805561785153652,0.6234690419712445
357,"frozenset({'restecg_normal', 'age_40-60'})",frozenset({'fbs_False'}),0.35785288270377735,0.7912524850894632,0.31809145129224653,0.8888888888888888,1.123394751535455,1.0,0.03493946855645452,1.8787276341948302,0.1710526315789474,0.38277511961722493,0.4677248677248675,0.6454494695700725
653,"frozenset({'oldpeak_Mild', 'fbs_False', 'exang_True'})",frozenset({'sex_Male'}),0.3757455268389662,0.9025844930417495,0.33399602385685884,0.8888888888888888,0.9848262359275575,1.0,-0.005146061997794549,0.8767395626242542,-0.02408702408702411,0.3536842105263158,-0.14058956916099796,0.6294664708761625
172,"frozenset({'oldpeak_Mild', 'fbs_False'})",frozenset({'sex_Male'}),0.6222664015904572,0.9025844930417495,0.5526838966202783,0.8881789137380192,0.9840396335026953,1.0,-0.00896410799615821,0.8711729622266403,-0.0411704908510019,0.5685071574642125,-0.14787768142400715,0.7502568577500668
513,"frozenset({'oldpeak_Mild', 'restecg_normal', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.3658051689860835,0.9025844930417495,0.3240556660039761,0.8858695652173912,0.9814810381153035,1.0,-0.0061144069973795845,0.8535453943008612,-0.02889212610189772,0.3431578947368421,-0.17158385093167738,0.6224502011108982
19,frozenset({'trestbps_High'}),frozenset({'sex_Male'}),0.4135188866799205,0.9025844930417495,0.3658051689860835,0.8846153846153846,0.980091494408675,1.0,-0.007430565711101178,0.8442677269715042,-0.033475783475783435,0.3849372384937239,-0.1844583987441131,0.6449508641138597
363,"frozenset({'restecg_normal', 'thalch_Normal'})",frozenset({'fbs_False'}),0.35785288270377735,0.7912524850894632,0.31610337972166996,0.8833333333333332,1.1163735343383583,1.0,0.032951396985877957,1.7892644135188844,0.16233424849582329,0.3794749403341288,0.44111111111111045,0.6414154103852595
214,"frozenset({'chol_High', 'exang_True'})",frozenset({'sex_Male'}),0.3538767395626243,0.9025844930417495,0.3121272365805169,0.8820224719101123,0.9772187298916002,1.0,-0.007276420996881583,0.8257123923127897,-0.034823894374456404,0.33052631578947367,-0.21107544141252046,0.6139187249418403
261,"frozenset({'restecg_normal', 'cp_asymptomatic'})",frozenset({'fbs_False'}),0.43737574552683894,0.7912524850894632,0.3856858846918489,0.8818181818181818,1.1144586569209685,1.0,0.03961123912588088,1.7663251261660806,0.1825434410403992,0.4575471698113208,0.43385281385281393,0.684627683873915
596,"frozenset({'oldpeak_Mild', 'chol_High', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.3499005964214712,0.9025844930417495,0.3081510934393638,0.8806818181818181,0.9757333800560672,1.0,-0.007663758996715564,0.8164347249834325,-0.03684630586804515,0.3263157894736842,-0.22483766233766267,0.611045754905887
735,"frozenset({'oldpeak_Mild', 'restecg_normal', 'cp_asymptomatic'})",frozenset({'fbs_False'}),0.3658051689860835,0.7912524850894632,0.3220675944333996,0.8804347826086957,1.1127102905833515,1.0,0.03262334541459,1.7458883065244897,0.15971980339796432,0.3857142857142858,0.4272256728778469,0.6437349792440463
196,"frozenset({'oldpeak_Mild', 'restecg_normal'})",frozenset({'sex_Male'}),0.46123260437375746,0.9025844930417495,0.40556660039761433,0.8793103448275862,0.9742138842473037,1.0,-0.010734795995399338,0.8071570576540756,-0.0468275862068964,0.4232365145228217,-0.23891625615763537,0.6643247759380222
441,"frozenset({'sex_Male', 'restecg_normal', 'cp_asymptomatic'})",frozenset({'fbs_False'}),0.39363817097415504,0.7912524850894632,0.34592445328031807,0.8787878787878788,1.1106289020861886,1.0,0.03445727227094686,1.7221669980119283,0.1642736009044657,0.4123222748815165,0.41933621933621934,0.6579869042180599
50,frozenset({'trestbps_Normal'}),frozenset({'fbs_False'}),0.39165009940357853,0.7912524850894632,0.34393638170974156,0.8781725888324873,1.1098512868913093,1.0,0.03404226727112475,1.7134691848906556,0.16269976198571917,0.40995260663507105,0.41638868745467716,0.656422977833329
118,"frozenset({'chol_High', 'cp_asymptomatic'})",frozenset({'sex_Male'}),0.4393638170974155,0.9025844930417495,0.3856858846918489,0.8778280542986425,0.9725716108198617,1.0,-0.010877083423909806,0.7973639643619764,-0.04789418726070303,0.40332640332640335,-0.2541324221996489,0.6525704148145195
625,"frozenset({'oldpeak_Mild', 'restecg_normal', 'fbs_False'})",frozenset({'sex_Male'}),0.40357852882703776,0.9025844930417495,0.3538767395626243,0.8768472906403941,0.9714849938152385,1.0,-0.010386982281262669,0.7910139165009945,-0.04690511886913663,0.3716075156576201,-0.26420026138534164,0.634458887610946
158,"frozenset({'sex_Male', 'trestbps_Normal'})",frozenset({'fbs_False'}),0.36779324055666,0.7912524850894632,0.3220675944333996,0.8756756756756757,1.106695640363982,1.0,0.0310502788438356,1.6790560981934486,0.15249631182545229,0.3847980997624703,0.40442728442728465,0.6413554257775363
15,frozenset({'chol_High'}),frozenset({'sex_Male'}),0.558648111332008,0.9025844930417495,0.48906560636182905,0.8754448398576512,0.9699311771991158,1.0,-0.01516151599350224,0.7821073558648111,-0.06563098822885313,0.5030674846625767,-0.27859684799186596,0.7086475300609842
368,"frozenset({'oldpeak_Mild', 'restecg_normal'})",frozenset({'fbs_False'}),0.46123260437375746,0.7912524850894632,0.40357852882703776,0.875,1.1058417085427135,1.0,0.038627084412016954,1.6699801192842942,0.17764891934633628,0.47540983606557374,0.4011904761904762,0.6925251256281407
42,frozenset({'restecg_normal'}),frozenset({'fbs_False'}),0.5546719681908548,0.7912524850894632,0.4850894632206759,0.8745519713261649,1.1052754813493995,1.0,0.04620388998019831,1.664015904572565,0.21388319672131137,0.5635103926096997,0.3990442054958186,0.7438086489796654
524,"frozenset({'sex_Male', 'age_40-60', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.34393638170974156,0.7693836978131213,0.30019880715705766,0.8728323699421965,1.1344565428447668,1.0,0.03557976198475149,1.8134827399240907,0.18065422436283346,0.3691931540342298,0.4485748455252139,0.631506624247584
623,"frozenset({'sex_Male', 'restecg_normal', 'oldpeak_Mild'})",frozenset({'fbs_False'}),0.40556660039761433,0.7912524850894632,0.3538767395626243,0.8725490196078431,1.1027441127204651,1.0,0.03297115912872667,1.6378651169903655,0.15673969411145777,0.41981132075471705,0.3894491129785248,0.6598926002561829
134,"frozenset({'sex_Male', 'restecg_normal'})",frozenset({'fbs_False'}),0.4970178926441352,0.7912524850894632,0.43339960238568587,0.8719999999999999,1.1020502512562813,1.0,0.04013295969708586,1.6308399602385673,0.18410269427421397,0.5069767441860464,0.38681904761904706,0.7098693467336683
250,"frozenset({'oldpeak_Mild', 'chol_High'})",frozenset({'sex_Male'}),0.44930417495029823,0.9025844930417495,0.39165009940357853,0.8716814159292036,0.9657615687497564,1.0,-0.013884881565477902,0.7591691231918835,-0.06048345442650044,0.4078674948240166,-0.31722954668593045,0.6528010603875093
539,"frozenset({'sex_Male', 'thalch_Normal', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.415506958250497,0.7693836978131213,0.36182902584493043,0.8708133971291867,1.1318323998862556,1.0,0.042144745839080844,1.7851410058169512,0.19927861254391876,0.43961352657004826,0.4398201616894905,0.6705488174276424
154,"frozenset({'chol_High', 'fbs_False'})",frozenset({'sex_Male'}),0.4274353876739563,0.9025844930417495,0.3717693836978131,0.8697674418604651,0.9636410203872554,1.0,-0.01402716899398837,0.7480119284294233,-0.06182388293702645,0.38796680497925307,-0.33687707641196035,0.6408308574941092
302,"frozenset({'age_40-60', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.3797216699801193,0.7693836978131213,0.33001988071570576,0.869109947643979,1.129618355723311,1.0,0.037868218126627884,1.761908548707752,0.18498995983935734,0.4029126213592233,0.43243365228380526,0.6490252580597156
315,"frozenset({'thalch_Normal', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.4552683896620278,0.7693836978131213,0.3956262425447316,0.868995633187773,1.1294697764688624,1.0,0.04535016540913561,1.7603711066931742,0.2104317206470306,0.47721822541966424,0.43193796115042915,0.6916037597463413
28,frozenset({'exang_True'}),frozenset({'cp_asymptomatic'}),0.5904572564612326,0.7693836978131213,0.510934393638171,0.8653198653198653,1.1246922280514011,1.0,0.05664620626143729,1.7123260437375736,0.2707113444901966,0.6018735362997657,0.4159990711714846,0.7647012763291832
308,"frozenset({'chol_High', 'exang_True'})",frozenset({'cp_asymptomatic'}),0.3538767395626243,0.7693836978131213,0.3061630218687873,0.8651685393258427,1.1244955433614958,1.0,0.03389602741404457,1.7104042412193503,0.17134865134865143,0.3746958637469587,0.4153428903525764,0.6315506779316552
805,"frozenset({'sex_Male', 'fbs_False', 'exang_True', 'thalch_Normal'})",frozenset({'cp_asymptomatic'}),0.3538767395626243,0.7693836978131213,0.3061630218687873,0.8651685393258427,1.1244955433614958,1.0,0.03389602741404457,1.7104042412193503,0.17134865134865143,0.3746958637469587,0.4153428903525764,0.6315506779316552
